website,date of discovery or report,city,STATE,source,reported phenomenon other than swastika,reported phenomenon other than swastika 2,reported phenomenon other than swastika 3,accompanying text,accompanying visual signs,Nazi Reference,media,locations,site of documented incident,structure,url_to_jpg,target,target,Trump Supporter,culprit, ,notes,Actor 1,Move 1,"Actor 1
Move 1",Actor 2,Move 2,"Actor 2
Move 2",Actor 3,Move 3,"Actor 3
Move 3",Actor 4,Move 4,"Actor 4
Move 4",Number of Moves,Classification of Incident,reported phenomenon broad classification,combined moves,combined actors,combined targets,Trump Mention,Police Involvement,Police Move,Religious Leader Involvement,Letters/Statements Issued,Clean Up/Cover Up,Clean Up/Cover Up Actor,suspension/denial of access to space,Other Move,Other Actor,Policy/Committee/System Created,Gathering/Protest/Vigil/Demonstration Held,Victim Support,Support Metagenre,Silence Metagenre
https://www.independent.co.uk/news/world/americas/us-politics/trump-hollywood-walk-of-fame-star-vandalised-swastikas-fake-blood-a8695541.html,12/19/2018,Los Angeles,CA,International News,vandalism,,,,,no,ink,urban street,public space,Trump Star on Hollywood Blvd,,,,FALSE,,next day blood found splattered on star; cleaned up but it doesn't mention by whom,English and Spanish slurs,,clean up/cover up,"
clean up/cover up",,,"
",,,"
",,,"
",1,Vandalism,vandalism,clean up/cover up,,,FALSE,FALSE,no involvement,FALSE,FALSE,TRUE,,FALSE,FALSE,None,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.nbclosangeles.com/news/man-arrested-vandalizing-trumps-star-with-swastika/169008/,12/23/2018,Los Angeles,CA,Local News,vandalism,,,,,no,paint,urban street,public space,Trump Star on Hollywood Blvd,,,,FALSE,male,,,police/sheriff,suspension/denial of access to space,"police/sheriff
suspension/denial of access to space",,,"
",,,"
",,,"
",1,Vandalism,vandalism,suspension/denial of access to space,suspension/denial of access to space,,FALSE,TRUE,suspension/denial of access to space,FALSE,FALSE,FALSE,None,TRUE,FALSE,None,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.orlandoweekly.com/news/swastikas-spay-painted-on-buildings-near-ucf-22625796,12/25/2018,Orlando,FL,Local News,none,,,Fur-Immer,,yes,paint,trail,public space,exterior urban wall,https://pbs.twimg.com/media/DvRvH1KXgAA9_rN?format=jpg&name=medium,,,FALSE,,The swastikas have since been covered with Christmas wrapping paper and messages of love. See article for pic of cover ups.,more than a dozen swastikas,neighbors,clean up/cover up,"neighbors
clean up/cover up",,,"
",,,"
",,,"
",1,Other,none,clean up/cover up,clean up/cover up,,FALSE,FALSE,no involvement,FALSE,FALSE,TRUE,neighbors,FALSE,FALSE,None,FALSE,FALSE,FALSE,FALSE,TRUE
https://newyork.cbslocal.com/2018/12/30/hate-crime-midwood-brooklyn-nypd-swastikas/,12/29/2018,Brooklyn,NY,Local News,symbols-of-hate,,,,,no,unidentified,apartment ,private property,exterior door ,,Jewish Community,,FALSE,,77 year old Jewish woman is the target; now terrified to go out; this article resports uptick in hate-crimes in NYC; Neighbors told CBS2’s Rozner the building didn’t previously have security cameras. It does now.,,business owner,other,"business owner
other",,,"
",,,"
",,,"
",1,Symbol,other,other,other,Jewish Community,FALSE,FALSE,no involvement,FALSE,FALSE,FALSE,None,FALSE,TRUE,business owner,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.azcentral.com/story/news/local/phoenix-education/2018/12/03/phoenix-swastikas-drawn-camelback-high-school-rise-antiSemitism-anti-defamation-league/2198433002/,12/29/2018,Phoenix,AZ,Local News,antisemitic-symbol,,,,"""Satan stars""",no,deodorant,high school,K-12,stairwell,,,,FALSE,,The teacher reported the drawings Thursday and maintenance had removed them by the next school day.,interesting stats from anti-def league presented in this article,school administration,clean up/cover up,"school administration
clean up/cover up",,,"
",,,"
",,,"
",1,Symbol,antisemitic-symbol,clean up/cover up,clean up/cover up,,FALSE,FALSE,no involvement,FALSE,FALSE,TRUE,school administration,FALSE,FALSE,None,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.universalhub.com/2019/burlington-teen-was-drawing-brooklyn-hip-hop,1/3/2019,Burlington,MA,Aggregate Community News Platform,none,,,,,no,paint,elementary school,K-12,exterior urban wall,https://www.universalhub.com/files/styles/main_image/public/new/nazisign_0.jpg?itok=Pbi_OvnH,,,FALSE,male,"Burlington Police report: After questioning the suspect and conducting research, the department has determined that the graffiti was not a swastika but rather the logo of the hip-hop musical collective known as Pro Era, whose logo -- the numbers four and seven interwoven over a white circle and red background, has generated controversy for its resemblance to the Nazi flag.",,police/sheriff,other,"police/sheriff
other",,,"
",,,"
",,,"
",1,Other,none,other,other,,FALSE,TRUE,other,FALSE,FALSE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.vcstar.com/story/news/local/communities/ventura/2019/01/04/swastika-spray-painted-outside-ventura-synagogue-city-police-said/2488177002/,1/4/2019,Ventura,CA,Local News,antisemitic-vandalism,,,,,no,paint,synagogue,religious institution,sign,,Jewish Community,,FALSE,,being investigated as hate-crime,,police/sheriff,other,"police/sheriff
other",,,"
",,,"
",,,"
",1,Vandalism,vandalism,other,other,Jewish Community,FALSE,TRUE,other,FALSE,FALSE,FALSE,None,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
https://patch.com/new-york/williamsburg/stickers-swastikas-hate-speech-posted-greenpoint-streets,1/6/2019,Greenpoint,NY,Aggregate Community News Platform,hate-speech,,,"Jews-are-Poisoning-our-Children, Homosexuality-is-Crime-Against-Nature, ",,yes,ink,lamposts,public space,on postal stamps on lamposts,,Jewish Community,LGBTQ Community,FALSE,,"The stickers were first found on Sunday by a couple who sent photos of them to local publication Greenpointers, which reported that they were taken down and that police were notified. ""Unfortunately, these stickers are part of a wider pattern of neo-Nazi activity in the area around Greenpoint and Williamsburg, including swastikas that were spray-painted and etched on Manhattan Avenue and McGolrick Park in the past two years,"" President Eric L. Adams, Councilman Stephen Levin, Assembly Member Joseph Lentol, state Sen. Julia Salazar and U.S. Rep. Carolyn Maloney wrote. ""We cannot let this despicable act go unanswered, particularly as it is meant to intimidate members of our One Brooklyn family in a community that is made up of a diverse range of backgrounds from all walks of life.""

The officials said they plan to work with businesses, houses of worship and other organizations to bring Greenpoint together in the wake of the hate speech. Anyone with information on who may be responsible for the stickers are asked to contact the NYPD by calling 800-577-TIPS, they added.","the numbers 14 and 88, which refer to a Nazi slogan and the Heil Hitler salute, statements condemning race-mixing also found",community members,clean up/cover up,"community members
clean up/cover up",police/sheriff,other,"police/sheriff
other",mayor/council member,letters/statements,"mayor/council member
letters/statements",representative/senator,letters/statements,"representative/senator
letters/statements",4,Other,other,"clean up/cover up, other, letters/statements, letters/statements","community members, police/sheriff, mayor/council member, representative/senator","Jewish Community, LGBTQ Community",FALSE,TRUE,other,FALSE,TRUE,TRUE,community members,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.nbcnewyork.com/news/local/swastika-painted-on-church-doors-in-bridgeport_new-york/19692/,1/6/2019,Bridgeport,CT,Local News,symbol-of-hate,antisemitic-act,,,"14, 88",no,paint,Catholic church,religious institution,exterior door ,,,,FALSE,,church cleaned it off; police investigating and stepping up patrols,happened while service was going on,business owner,clean up/cover up,"business owner
clean up/cover up",police/sheriff,other,"police/sheriff
other",,,"
",,,"
",2,Symbol,other,"clean up/cover up, other","business owner, police/sheriff",,FALSE,TRUE,other,FALSE,FALSE,TRUE,business owner,FALSE,TRUE,police/sheriff,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.theguardian.com/us-news/2019/jan/15/students-swastika-bodies-junior-high-school-california,1/14/2019,Ojai,CA,National News,none,,,,male genitalia,no,bodies,middle school,K-12,school yard,,,,FALSE,," Ojai school officials, told the Guardian that there were 28 students on the group chat, which featured a wide range of hateful content: “There were a number of texts that were anti-LGBTQ, antisemitic, anti-black, anti-Latino.”  Police investigated and said there were no criminal violations, and the school told parents there was no “active threat” to students.The incident, however, inspired others to come forward with their own stories, said Silverman, who moderated this week’s public forum with the school and families. One mother who spoke at the meeting said that her son, whose father is Jewish, had received a threatening antisemitic text message that referenced the Holocaust, according to Silverman. Another speaker, a young man of color, talked about experiencing racism and being “jumped”, she said. ADL got involved. Of the 28 students in the chat, 12 received a “disciplinary consequence” due to their participation in the texts or involvement in the swastika incident, the superintendent, Andy Cantwell, said in an email Tuesday.","The middle school in Ojai, a small city 80 miles north-west of Los Angeles, told parents in a letter in December that officials had discovered photos showing “nine students laying on the field together to form the shape of a swastika during lunch”. Administrators said the images appeared in a group chat that was active in November and December and featured “racist, sexually inappropriate and threatening commentary”, including one student’s call “to bring knives to school”. The photos and texts have not been released.",school administration,other,"school administration
other",school administration,suspension/denial of access to space,"school administration
suspension/denial of access to space",school administration,gathering/protest/vigil/demonstration,"school administration
gathering/protest/vigil/demonstration",school administration,letters/statements,"school administration
letters/statements",4,Other,none,"other, suspension/denial of access to space, gathering/protest/vigil/demonstration, letters/statements","school administration, school administration, school administration, school administration",,FALSE,FALSE,no involvement,FALSE,TRUE,FALSE,None,TRUE,TRUE,school administration,FALSE,TRUE,FALSE,TRUE,TRUE
