website,date of discovery or report,date,city,STATE,source,reported phenomenon other than swastika,target,target.1,reported phenomenon other than swastika 2,reported phenomenon other than swastika 3,accompanying text,accompanying visual signs,Nazi Reference,media,place,category of place,structure,url_to_jpg,latitude,longitude,Address Found,month,year
https://www.wivb.com/news/local-news/lockport-man-20-charged-with-posting-hateful-images-at-alfred-state-university/1083207379,3/7/18,Mar-2018,Alfred,NY,Local News,hateful-image,,,,,KKK,,no,unidentified,college campus,college,dorm,,42.2547226,-77.7903595,"Alfred, NY",Mar,2018
http://www.kcrg.com/content/news/UI-Police-investigate-Nazi-graffiti-left-on-campus-mural-477351073.html,3/14/18,Mar-2018,Iowa City,IA,Local News,none,,,,,,,no,unidentified,college campus,college,mural,,41.66123962,-91.53012848,"Iowa City, IA",Mar,2018
https://www.columbiaspectator.com/news/2020/04/01/this-semester-the-16th-floor-of-east-campus-has-seen-three-incidents-of-antisemitic-vandalism/,3/24/18,Mar-2020,New York,NY,Student Newspaper,antisemitic vandalism,,,bias-incidents,,,,no,unidentified,dorm,college,exterior urban wall,,40.71304703,-74.00723267,"New York, NY",Mar,2020
https://www.facebook.com/LesleyUniversity/posts/2018-05-14-a-message-from-president-weiss:/10156226224719795/,5/12/18,May-2018,Cambridge,MA,Social media,vandalism,,,,,,,no,unidentified,college campus,college,dorm,,42.36524963,-71.10501862,"Cambridge, MA",May,2018
https://www.fox10tv.com/news/swastika-found-cut-into-a-chair-at-south-alabama-university-issues-statement/article_d6a28d56-c354-11e8-9fce-af754b41752a.amp.html,9/28/18,Sep-2018,Mobile,AL,Local News,none,,,,,,,no,unidentified,college campus classroom,college,chair,,30.68894386,-88.04482269,"Mobile, AL",Sep,2018
https://www.westernmassnews.com/news/swastika-slurs-found-on-door-of-umass-dorm-room/article_3b26970c-e82d-11e8-bb01-bf667683f95d.html,11/13/2018,Nov-2018,Amherst,MA,Local News,incident-of-hate-and-bigotry,LGBTQ,,,,,,no,unidentified,dorm,college,dorm door,,42.3758049,-72.51987457,"Amherst, MA",Nov,2018
https://www.jns.org/jewish-columbia-professor-finds-swastikas-yid-spray-painted-on-office-walls/,11/28/2018,Nov-2018,New York,NY,International News,antisemitic-vandalism,Jewish Community,,,,Yid,,no,unidentified,office door,college,office door of professor,,40.71304703,-74.00723267,"New York, NY",Nov,2018
https://issuu.com/amherststudent/docs/issue_18_9037ab71b40252,12/1/2018,Dec-2018,Amherst,MA,Student Newspaper,antisemitic-incident,,,,,,,no,unidentified,off campus party,college,passed out student's forhead,,42.3758049,-72.51987457,"Amherst, MA",Dec,2018
https://www.pennlive.com/news/2018/12/swastika-discovered-in-off-campus-apartment-building-near-penn-state-harrisburg.html,12/1/2018,Dec-2018,Harrisburgh,PA,Student Newspaper,none,,,,,,,no,unidentified,off campus housing,college,stairwell,,40.25959396,-76.88187408,"Harrisburg, PA",Dec,2018
https://www.nbclosangeles.com/news/graffiti-makes-shooting-threat-at-csu-northridge/142983/,12/5/2018,Dec-2018,Los Angeles,CA,Local News,graffiti,,,,,Mass-Shooting-in-Sierra-Hall-12/12/18,,no,unidentified,campus building,college,bathroom,https://pbs.twimg.com/media/DttX0tcVAAA4XpG?format=jpg&name=900x900,34.05223846,-118.24334717,"Los Angeles, CA",Dec,2018
https://www.masslive.com/news/2018/12/3_more_acts_of_hate_reported_a.html,12/5/2018,Dec-2018,Amherst,MA,Local News,hate-act,Jewish Community,,,,,,no,unidentified,dorm,college,dorm door,,42.3758049,-72.51987457,"Amherst, MA",Dec,2018
http://nevadasagebrush.com/blog/2019/03/13/swastika-found-in-juniper-hall-student-leaders-address-antiSemitism/,3/8/2019,Mar-2019,Reno,NV,Student Newspaper,act-of-antisemitism,Jewish Community,,symbol,,"Kill-All-Jews,  Watch-Out-Communist-Bombing-on-March-6-2019-and-March-7-2019",,no,unidentified,dorm,college,,,39.52690125,-119.81328583,"Reno, NV",Mar,2019
https://issuu.com/baruchticker/docs/vol_115._issue_10,3/11/2019,Mar-2019,New York,NY,Student Newspaper,graffiti,,,vandalism,,,,no,unidentified,campus building,college,bathroom floor,,40.71304703,-74.00723267,"New York, NY",Mar,2019
https://jewishjournal.com/news/california/299007/swastika-found-in-sf-state-bathroom/,5/22/2019,May-2019,San Francisco,CA,Religious Journal,none,,,,,Free-Palestine,,no,unidentified,college campus,college,,https://scontent-den4-1.xx.fbcdn.net/v/t1.0-0/p403x403/60632996_479191509288517_1524299763254558720_o.jpg?_nc_cat=100&_nc_sid=110474&_nc_ohc=Y6rBBuuqnuoAX_7IkCe&_nc_oc=AQn1LfAlBKZcvJ_UQEInrU7lzZCKZh1tNTiXIGmw5IUxRlrRTRCiNFoS4B6EJW6QijA&_nc_ht=scontent-den4-1.xx&tp=6&oh=072c2fabaf8d2bd890763d448e6d08bd&oe=5F68E268,37.78007889,-122.42015839,"San Francisco, CA",May,2019
https://www.indystar.com/story/news/2019/08/06/university-indianapolis-swastika-residence-hall/1934878001/,8/6/19,Aug-2019,Indianapolis,IN,Local News,none,Jewish Community,,,,,,no,unidentified,dorm,college,interior wall,,39.7908287,-86.14778137,"Indianapolis, IN",Aug,2019
https://tuftsdaily.com/news/2019/09/18/monaco-tufts-jewish-leaders-lipstadt-respond-swastika-posted-students-door/,9/15/19,Sept-2019,Medford,MA,Student Newspaper,none,Jewish Community,,,,,,no,unidentified,dorm,college,dorm door,,42.41855621,-71.10645294,"Medford, MA",Sept,2019
https://collegian.com/2019/09/category-news-swastika-drawing-found-on-wall-in-aggie-village/,9/18/19,Sept-2019,Fort Collins,CO,Student Newspaper,none,,,,,,,no,unidentified,student housing,college,exterior urban wall,,40.58897018,-105.0824585,"Fort Collins, CO",Sept,2019
https://www.news-gazette.com/news/local/university-illinois/ui-investigates-antiSemitism-complaints/article_c84f3c70-eb64-11e9-b41f-db8a3d1aaa7f.html,10/7/19,Oct-2019,Champaign,IL,Local News,none,,,,,,,no,unidentified,campus building,college,bathroom,,40.11632919,-88.24352264,"Champaign, IL",Oct,2019
http://dailyorange.com/2019/11/racist-language-asian-people-found-haven-hall/,11/16/2019,Nov-1,Syracuse ,NY,Local News,racist-graffiti,,,antisemitic-graffiti,,Uh-oh,,no,unidentified,dorm,college,stairwell,,43.04794312,-76.14744568,"Syracuse, NY",Nov,1
https://www.unr.edu/bias-reporting/summary,12/2/19,Dec-2019,Reno,NV,Online database,none,,,,,,,no,unidentified,campus building,college,stairwell,,39.52690125,-119.81328583,"Reno, NV",Dec,2019
https://www.unr.edu/bias-reporting/summary,12/6/19,Dec-2019,Reno,NV,Online database,none,,,,,,,no,unidentified,campus building,college,bathroom wall,,39.52690125,-119.81328583,"Reno, NV",Dec,2019
https://spectrumlocalnews.com/nys/central-ny/news/2020/01/23/su--swastika-found-on-table-in-campus-library,1/20/20,Jan-2020,Syracuse ,NY,Local News,bias-incident,,,,,,,no,unidentified,library,college,table,,43.04794312,-76.14744568,"Syracuse, NY",Jan,2020
https://www.gwhatchet.com/2020/02/03/student-leaders-condemn-alleged-antisemitic-vandalism-on-residence-hall-room-door/,2/2/20,Feb-2020,Washington,DC,Student Newspaper,antisemitic-graffiti,Trump Supporter,,,,,,Yes,unidentified,dorm,college,pictures of Trump and Pence on dorm door,,38.89206314,-77.01991272,"Washington, DC",Feb,2020
https://www.unr.edu/bias-reporting/summary,2/10/20,Feb-2020,Reno,NV,Online database,graffiti,,,,,,,no,unidentified,campus building,college,bathroom,,39.52690125,-119.81328583,"Reno, NV",Feb,2020
https://www.columbiaspectator.com/news/2020/02/15/antisemitic-sinophobic-hate-crime-vandalism-found-on-floor-of-east-campus/,2/14/20,Feb-2020,New York,NY,Student Newspaper,antisemitic-vandalism,,,,,,,no,unidentified,dorm,college,hallway wall,,40.71304703,-74.00723267,"New York, NY",Feb,2020
https://www.montclairlocal.news/2020/03/02/swastikas-hate-montclair-nj/,3/2/20,Mar-2020,Montclair,NJ,Local News,act-of-hate,Jewish Community,,graffiti,,,,no,unidentified,main building,college,chair,,40.82499695,-74.21085358,"Montclair, NJ",Mar,2020
https://www.theexaminernews.com/swastikas-discovered-at-somers-high-school/,3/6/20,Mar-2020,Somers,CT,Local News,none,,,,,,,no,unidentified,high school,college,bathroom,,41.98552322,-72.44750214,"Somers, CT",Mar,2020
https://queenseagle.com/all/swastika-queens-college-bathroom,3/9/20,Mar-2020,Queens,NY,Local News,antisemitic-vandalism,,,symbols-of-hate-and-bigotry,,,,no,unidentified,campus building,college,bathroom,,40.75977707,-73.81729889,"Queens, NY",Mar,2020
https://www.channel3000.com/nazi-swastika-graffitied-on-grainger-hall-column-uw-madison-says/,6/18/20,Jun-2020,Madison,WI,Local News,graffiti,,,bias-incident,,,,no,unidentified,campus building,college,column,,43.07392502,-89.38524628,"Madison, WI",Jun,2020
https://www.columbiaspectator.com/news/2020/10/09/swastika-on-low-steps-is-fourth-instance-of-reported-antisemitic-vandalism-this-year-2/,10/6/2020,Oct-2020,New York,NY,Student Newspaper,antisemitic-vandalism,,,,,,,no,unidentified,campus library ,college,libary steps,,40.71304703,-74.00723267,"New York, NY",Oct,2020
https://www.amherststudent.com/article/hillel-responds-to-swastika-incident-again,10/10/2020,Oct-2020,Amherst,MA,Student Newspaper,hateful-symbolism,,,antisemitism,,,,no,unidentified,college campus,college,public bench,,42.3758049,-72.51987457,"Amherst, MA",Oct,2020
http://www.dailyprincetonian.com/article/2017/09/swastika-found-near-lewis-library,9/8/17,Sep-2017,Princeton,NJ,Student Newspaper,none,,,,,,,no,wax,college campus,college,public sculpture,,40.3519783,-74.66074371,"Princeton, NJ",Sep,2017
http://themacweekly.com/2016/10/swastika-found-on-campus/,10/4/16,Oct-2016,Saint Paul,MN,Student Newspaper,graffiti,,,,,,"male genitalia, large circles",No,wood,college campus,college,desk,,44.94371796,-93.09428406,"St Paul, MN",Oct,2016
http://www.patriotledger.com/news/20161209/curry-college-responding-to-rash-of-hate-incidents-on-campus,11/29/16,Nov-2016,Milton,MA,Local News,hate-incidents,,,bias-related-graffiti,,,,No,wood,college campus,college,desk,,42.24856567,-71.06918335,"Milton, MA",Nov,2016
https://dailyillini.com/opinions/2017/09/06/administration-fails-at-condemning-antisemitic-speech/#photo,9/1/17,Sep-2017,Champaign,IL,Student Newspaper,none,,,,,,,no,wood,college campus,college,bathroom stall,,40.11632919,-88.24352264,"Champaign, IL",Sep,2017
http://www.baltimoresun.com/news/maryland/crime/bs-md-campus-hate-incidents-20171012-story.html,10/7/17,Oct-2017,College Park,MD,National News,none,,,,,,,no,wood,college campus,college,desk,http://www.trbimg.com/img-59df9f89/turbine/bs-1507827589-m9t9fjwmto-snap-image/1600/1600x900,38.98719406,-76.94599915,"College Park, MD",Oct,2017
https://themacweekly.com/73189/news/swastikas-found-in-the-library/,10/14/17,Oct-2017,Saint Paul,MN,Student Newspaper,hateful-vandalism,,,,,,,no,wood,college campus,college,dorm door,,44.94371796,-93.09428406,"St Paul, MN",Oct,2017
https://www.twincities.com/2017/11/03/macalester-college-finds-more-swastikas-on-campus/,11/1/17,Nov-2017,Saint Paul,MN,Local News,none,,,,,,,no,wood,college campus,college,door,,44.94371796,-93.09428406,"St Paul, MN",Nov,2017
https://nypost.com/2018/02/23/vandal-tags-nyu-building-with-4th-swastika-in-past-two-months/,1/31/18,Jan-2018,New York,NY,Tabloid paper,antisemitic-symbol,,,,,,,no,wood,college campus,college,desk,,40.71304703,-74.00723267,"New York, NY",Jan,2018
https://themacweekly.com/74995/news/swastikas-found-in-library-college-responds/,10/4/18,Oct-2018,St. Paul,MN,Student Newspaper,anti-semitic-and-white-supremacist-symbol,,,,,,,no,wood,library,college,desk,,44.94371796,-93.09428406,"St Paul, MN",Oct,2018
https://news3lv.com/news/local/unlv-police-investigating-several-antisemitic-racist-incidents-on-campus,10/29/2018,Oct-2018,Las Vegas,NV,Local News,antisemitic-incident; hateful-incident,Jewish Community,Black American Community,,,Kill-the-Blacks,,no,wood,Dorm,college,dorm door,,36.16909027,-115.14057922,"Las Vegas, NV",Oct,2018
https://www.iowastatedaily.com/news/buchanan-hall-iowa-state-ames-campus-discrimination-wendy-wintersteen-president-university-swastika-michael-newton-isupd-police-department-department-of-residence-dor-kirsten-hauge-director-support-meeting-impact-students-against-racism-climate-website/article_dabcb13a-0bf3-11ea-a7fc-d7516c72f221.html,11/20/2019,Nov-1,Ames,IA,Student Newspaper,vandalism,,,,,,,no,wood,dorm,college,interior door,,42.02680206,-93.62017822,"Ames, IA",Nov,1
https://www.amherststudent.com/article/hillel-responds-to-swastika-incident-again,10/10/2020,Oct-2020,Amherst,MA,Student Newspaper,hateful-symbolism,,,antisemitism,,,,no,wood,school farm,college,table,,42.3758049,-72.51987457,"Amherst, MA",Oct,2020
https://www.amchainitiative.org/wp-content/uploads/2017/04/Hampshire-College-Swastika-4.5.17.jpg,4/1/17,Apr-2017,Amherst,MA,Student Newspaper,antisemitic-symbol,,,,,,,no,wood ,library,college,furniture,,42.3758049,-72.51987457,"Amherst, MA",Apr,2017
https://www.pasadenanow.com/main/police-launch-investigation-of-swatiska-found-at-community-job-center/,8/12/2020,Aug-2020,Pasadena,CA,Local News,hateful-graffiti,,,vandalism,,Monkey,,no,ink,community job center,community center,mural,https://www.pasadenanow.com/main/wp-content/uploads/2020/08/graffiti-crop.jpg,34.14955139,-118.14144897,"Pasadena, CA",Aug,2020
https://www.msn.com/en-us/news/world/wassmuth-center-post-nazi-stickers-found-at-anne-frank-memorial/ar-BB1bMogo,12/7/2020,Dec-2020,Boise,ID,National News,display-of-hate,Jewish Community,,,,We-are-everywhere,,no,ink,center for human rights,community center,memorial,https://www.gannett-cdn.com/presto/2020/12/10/USAT/0b84a3b4-4844-47b1-9b21-df2cbf3f2696-memorial.jpg?width=300&height=534&fit=crop&format=pjpg&auto=webp   and here:  https://www.msn.com/en-us/news/world/wassmuth-center-post-nazi-stickers-found-at-anne-frank-memorial/ar-BB1bMogo?fullscreen=true#image=1,43.61579132,-116.20157623,"Boise, ID",Dec,2020
https://www.stopantisemitism.org/antisemitic-incidents-19/swastika-graffiti-leads-to-hate-crime-charge-for-new-york-teen,11/1/2019,Nov-1,West Seneca,NY,Local News,anti-Jewish-and-racist-slogans,Jewish Community,Immigrant,offending-graffiti,,,,no,ink,library and community center,community center,bathroom,,42.84327316,-78.79080963,"West Seneca, NY",Nov,1
https://theislandnow.com/great_neck/swastika-antisemitic-slurs-found-in-shelter-rock-jewish-center/,3/3/2019,Mar-2019,Searington,NY,Aggregate Community News Platform,writings,Jewish Community,,,,,,no,ink,jewish center,community center,painting,,40.76860809,-73.66439819,"Searingtown, NY",Mar,2019
https://billypenn.com/2016/11/14/fishtown-moms-inspired-by-oitnb-transform-playground-swastika/,11/10/16,Nov-2016,Philadelphia,PA,Local News,hateful-graffiti,,,,,,phallic symbol,No,paint,rec center,community center,playground,https://billypenn.com/wp-content/uploads/2016/11/shisslerwindows-2-1024x683.jpg,39.95106125,-75.1656189,"Philadelphia, PA",Nov,2016
http://www.centralmaine.com/2016/12/13/waterville-city-leaders-jewish-congregation-react-strongly-to-painting-of-swastika-on-rock-at-recreation-area/,12/9/16,Dec-2016,Waterville,ME,Local News,offensive-markings,,,,,,,No,paint,rec center,community center,rock,http://multifiles.pressherald.com/uploads/sites/2/2016/12/674865_985110-20161210-graffiti-00.jpg,44.55283737,-69.63130951,"Waterville, ME",Dec,2016
http://www.jta.org/2017/04/12/news-opinion/united-states/swastikas-and-other-hate-graffiti-scrawled-on-jewish-center-and-church-near-dc,4/11/17,Apr-2017,Fairfax,VA,International News,vandalism,Jewish Community,,,,Hitler-was-Right; A-U,,yes,paint,Jewish Community Center,community center,exterior urban wall,http://www.jta.org/wp-content/uploads/2017/04/swastika-e1491976057824-635x357.jpg and https://wtop.com/wp-content/uploads/2017/04/jcc_graffiti_dul.jpg,38.84712219,-77.30631256,"Fairfax, VA",Apr,2017
http://www.app.com/story/news/local/how-we-live/race/2017/08/15/highlands-nj-swastika-white-power-rock-charlottesville/568075001/,8/13/17,Aug-2017,Highlands,NJ,National News,none,,,,,White-Power,,unclear,paint,public space,community center,rock,https://www.gannett-cdn.com/-mm-/66df1623c0753c4be0c526255f68b1c4b5a3e2a3/c=0-0-2448-3264&r=537&c=0-0-534-712/local/-/media/2017/08/15/NJGroup/AsburyPark/636383960207919841-IMG-6020.JPG,40.40142441,-73.98661041,"Highlands, NJ",Aug,2017
https://www.fox61.com/article/news/crime/swastika-found-spray-painted-at-jcc-of-greater-new-haven/520-461dc04b-e7bf-4d6d-9480-2d8a31893cf8,7/22/20,Jul-2020,Woodbridge,CT,Local News,hate-symbol,Jewish Community,,,,,,no,paint,Jewish Community Center,community center,sidewalk,,41.35297394,-73.01434326,"Woodbridge, CT",Jul,2020
https://www.amny.com/news/swastika-bomb-threat-found-in-staten-island-jcc-anti-defamation-league-says-1-12939501/,1/11/17,Jan-2017,Staten Island,NY,Local News,graffiti,Jewish Community,,,,Bomb,,no,unidentified,Jewish Community Center,community center,bathroom,,40.64349747,-74.07620239,"Staten Island, NY",Jan,2017
https://www.brooklynpaper.com/police-investigate-swastika-on-clinton-hill-jewish-community-center/,5/22/2019,May-2019,Brooklyn,NY,Local News,antisemitic-symbol,Jewish Community,,hateful-symbol,,,,no,unidentified,Jewish Community Center,community center,exterior door,,40.69252777,-73.99099731,"Brooklyn, NY",May,2019
https://www.usatoday.com/story/news/politics/elections/2020/03/06/bernie-sanders-campaign-condemns-nazi-swastika-flag-phoenix-rally/4973750002/,3/5/20,Mar-2020,Phoenix,AZ,National News,none,Jewish Community,,,,,,no,ink,rally,fairgrounds,flag ,,33.44820404,-112.07258606,"Phoenix, AZ",Mar,2020
https://www.denverpost.com/2016/07/25/swastika-tattoos-covered/,7/25/16,Jul-2016,Las Vegas,NV,Local News,none,,,,,"Baby-Nazi, Skin-Head",male genitalia,yes,ink,court building,government property,body,,36.16909027,-115.14057922,"Las Vegas, NV",Jul,2016
https://www.foxnews.com/us/massachusetts-cop-resigns-swastika-marblehead-police-officer,12/17/2020,Dec-2020,Marblehead,MA,National News,symbol-notorious-for-its-use-by-the-Nazi-Germany-regime,,,symbol-of-hate-and-genocide,,,,no,metal,police car,government property,police car,,42.49574661,-70.8633194,"Marblehead, MA",Dec,2020
http://nj1015.com/swastika-painted-on-cop-car-in-ocean-county/,10/27/17,Oct-2017,Plumstead,NJ,Local News,hate-symbol,,,vandalism,,,,no,paint,government property,government property,automobile,,51.48869705,0.088827,"Plumstead, London, London, United Kingdom",Oct,2017
https://www.reviewjournal.com/crime/las-vegas-police-investigate-swastika-graffiti-on-mexican-consulate-and-nearby-church/,1/30/17,Jan-2017,Las Vegas,NV,Local News,graffiti,Latinx Community,,posiible-hate-crime,,,,no,paint,government building,government property,exterior urban wall,https://www.reviewjournal.com/wp-content/uploads/2017/01/web1_web_graffitti_0130_7884135.jpg,36.16909027,-115.14057922,"Las Vegas, NV",Jan,2017
https://foxbaltimore.com/news/local/police-teen-charged-with-several-graffiti-incidents-involving-swastikas,2/1/17,Feb-2017,Towson,MD,Local News,graffiti,,,,,,,no,paint,county building,government property,building,,39.4018631,-76.60504913,"Towson, MD",Feb,2017
http://www.courant.com/news/connecticut/hc-new-haven-trump-graffiti-20170207-story.html,2/7/17,Feb-2017,New Haven,CT,Local News,graffiti,Non-White,,,,"KKK, 666, Police, War, USA",,no,paint,immigration office,government property,exterior urban wall,,41.30825043,-72.92416382,"New Haven, CT",Feb,2017
https://www.phillyvoice.com/swastika-graffiti-painted-us-navy-property-warminster/,10/30/18,Oct-2018,Philadelphia,PA,Local News,graffiti,,,,,,,no,paint,government property,government property,,,39.95106125,-75.1656189,"Philadelphia, PA",Oct,2018
https://www.nbcboston.com/news/local/man-facing-federal-charges-for-spray-painting-swastikas-outside-jfk-building-in-boston/2186974/,8/28/2020,Aug-2020,Boston,MA,Local News,graffiti,,,,,,,no,paint,federal government building,government property,exterior intake stack,,42.35899353,-71.0586319,"Boston, MA",Aug,2020
https://www.chicagotribune.com/suburbs/northbrook/ct-nbs-northbrook-youth-tl-0202-20170130-story.html,1/30/17,Jan-2017,Northbrook ,IL,Local News,graffiti,,,,,,,no,unidentified,libary,government property,bathroom wall,,42.12916946,-87.84082794,"Northbrook, IL",Jan,2017
https://www.cnn.com/2019/09/13/politics/dhs-swastika-investigation/index.html,9/13/19,Sept-2019,Washington,DC,National News,Nazi-symbol,,,,,,,no,unidentified,government building,government property,interior wall,,38.89206314,-77.01991272,"Washington, DC",Sept,2019
https://www.theguardian.com/us-news/2019/jan/15/students-swastika-bodies-junior-high-school-california,1/14/2019,Jan-2019,Ojai,CA,National News,none,,,,,,,no,bodies,middle school,K-12,school yard,,34.44796753,-119.24298096,"Ojai, CA",Jan,2019
https://www.hngnews.com/milton_courier/article_5e1c6dbf-af57-5275-88e5-f552b57dab6e.html,9/30/19,Sept-2019,Milton,PA,Local News,offensive-symbol,,,,,,,no,bodies,high school,K-12,gym floor,,41.01183319,-76.84637451,"Milton, PA",Sept,2019
https://www.heraldbulletin.com/news/local_news/daleville-schools-investigating-after-students-form-swastika-on-gym-floor/article_52c89218-e4d2-11ea-a087-af8b6691430e.html,8/22/2020,Aug-2020,Daleville,IN,Local News,none,,,,,,,yes,bodies,high school,K-12,body scuplture on gym floor,,40.12075424,-85.55719757,"Daleville, IN",Aug,2020
https://www.chicagotribune.com/suburbs/norridge/ct-nhh-leigh-school-swastika-ruling-tl-0913-story.html,7/25/18,Jul-2018,Norridge,IL,Local News,none,,,,,Nazi-rules,,yes,caulk,elementary school,K-12,exterior door,,41.96590805,-87.82189178,"Norridge, IL",Jul,2018
http://www.bethesdamagazine.com/Bethesda-Beat/Web-2016/Police-Seek-Help-Identifying-Vehicle-after-Vandalism-at-Quince-Orchard-High-School-Football-Field/,10/13/16,Oct-2016,Gaithersburg,MD,Local News,vandalism,,,hate-based-incident,,,male genitalia,No,chemical fluid,high school,K-12,football field,,39.14218521,-77.19340515,"Gaithersburg, MD",Oct,2016
https://www.bostonglobe.com/metro/2016/12/02/swastika-and-word-trump-found-written-chalkboard-brookline-school/HvVLTMtv63Tvnv4FSlLAQP/story.html,11/30/16,Nov-2016,Brookline,MA,Local News,hateful-message,,,,,Trump,,No,chalk,middle school,K-12,chalkboard,,42.33367538,-71.12088013,"Brookline, MA",Nov,2016
https://brookline.wickedlocal.com/news/20161205/school-investigates-possible-swastika-copycat-incident-at-brookline-high,12/5/16,Dec-2016,Brookline,MA,Local News,hateful-graffiti,,,,,Trump,,No,chalk,high school,K-12,chalkboard,,42.33367538,-71.12088013,"Brookline, MA",Dec,2016
http://www.jweekly.com/2017/03/22/swastikas-anti-jewish-shouts-at-belmont-high-school/,3/22/17,Mar-2017,Belmont,CA,Online Magazine,none,Jewish Community,,,,Toasted-Jews,,yes,chalk,high school,K-12,pavement,https://i2.wp.com/www.jweekly.com/wp-content/uploads/2017/03/Scarlmonthigh-toasted-contrast-e1490219435176.jpg?resize=1280%2C720px&ssl=1,37.50853729,-122.29195404,"Belmont, CA",Mar,2017
https://patch.com/new-jersey/manalapan/swastikas-anti-semitic-writing-found-manalapan-elementary-school,4/13/17,Apr-2017,Manalapan,NJ,Local News,bias-related-criminal mischief,,,antisemitic-graffiti,,,,no,chalk,elementary school,K-12,driveway,,40.24941635,-74.35874176,"Manalapan, NJ",Apr,2017
https://philadelphia.cbslocal.com/2016/09/12/swastika-haverford-tennis-court/,9/1/17,Sep-2017,Haverford,PA,Local News,none,,,,,,,no,chalk,high school,K-12,tennis court,,40.00727081,-75.31762695,"Haverford, PA",Sep,2017
